TIME,BCMU_A429_In_1_L312_Groundspeed_1,BCMU_A429_In_1_L312_Groundspeed_2,BCMU_A429_In_1_L274_RightMLG_WOW,BCMU_A429_In_1_L274_LeftMLG_WOW,BCMU_A429_OUT_1_L351_PARK_BRK_ON_BCMU,BCMU_A429_Out_1_L70_Left_INBD_Brake_Pressure_BCMU,BCMU_A429_Out_1_L71_Right_INBD_Brake_Pressure_BCMU,BCMU_A429_Out_1_L72_Left_OUTBD_Brake_Pressure_BCMU,BCMU_A429_Out_1_L73_Right_OUTBD_Brake_Pressure_BCMU,BCMU_A429_Out_1_L004_Left_INBD_Wheelspeed_BCMU,BCMU_A429_Out_1_L005_Right_INBD_Wheelspeed_BCMU,BCMU_A429_Out_1_L006_Left_OUTBD_Wheelspeed_BCMU,BCMU_A429_Out_1_L007_Right_OUTBD_Wheelspeed_BCMU,BCMU_A429_Out_1_L114_Left_INBD_Brake_Temperature_BCMU,BCMU_A429_Out_1_L115_Right_INBD_Brake_Temperature_BCMU,BCMU_A429_Out_1_L116_Left_OUTBD_Brake_Temperature_BCMU,BCMU_A429_Out_1_L117_Right_OUTBD_Brake_Temperature_BCMU
2020-06-01 10:07:45.375000,0.0,0.015625,0.0,0.0,1.0,3044.0,3043.0,3048.0,3046.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:45.406250,0.0,0.015625,0.0,0.0,1.0,3044.0,3043.0,3037.0,3046.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:45.468750,0.0,0.015625,0.0,0.0,1.0,3044.0,3045.0,3037.0,3046.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:45.687500,0.0,0.015625,0.0,0.0,1.0,3045.0,3043.0,3039.0,3047.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:45.718750,0.0,0.015625,0.0,0.0,1.0,3045.0,3043.0,3040.0,3047.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:45.750000,0.0,0.015625,0.0,0.0,1.0,3043.0,3041.0,3040.0,3047.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:45.781250,0.0,0.015625,0.0,0.0,1.0,3043.0,3041.0,3040.0,3044.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:45.812500,0.0,0.015625,0.0,0.0,1.0,3043.0,3041.0,3039.0,3044.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:45.875000,0.0,0.015625,0.0,0.0,1.0,3044.0,3038.0,3039.0,3048.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:45.906250,0.0,0.015625,0.0,0.0,1.0,3044.0,3038.0,3041.0,3048.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:45.937500,0.0,0.015625,0.0,0.0,1.0,3044.0,3040.0,3041.0,3048.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:45.968750,0.0,0.015625,0.0,0.0,1.0,3043.0,3040.0,3041.0,3048.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:46.031250,0.0,0.015625,0.0,0.0,1.0,3043.0,3043.0,3038.0,3045.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:46.062500,0.0,0.015625,0.0,0.0,1.0,3044.0,3043.0,3038.0,3045.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:46.125000,0.0,0.015625,0.0,0.0,1.0,3044.0,3043.0,3037.0,3040.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:46.156250,0.0,0.015625,0.0,0.0,1.0,3045.0,3043.0,3037.0,3040.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:46.187500,0.0,0.015625,0.0,0.0,1.0,3045.0,3043.0,3037.0,3046.0,0.0,0.0,0.0,0.0,24.0,23.0,26.0,23.0
2020-06-01 10:07:46.218750,0.0,0.015625,0.0,0.0,1.0,3045.0,3043.0,3040.0,3046.0,0.0,0.0,0.0,0.0,24.0,24.0,26.0,23.0
2020-06-01 10:07:46.281250,0.0,0.015625,0.0,0.0,1.0,3044.0,3043.0,3040.0,3041.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:46.343750,0.0,0.015625,0.0,0.0,1.0,3044.0,3041.0,3039.0,3041.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:46.375000,0.0,0.015625,0.0,0.0,1.0,3046.0,3041.0,3039.0,3044.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:46.406250,0.0,0.015625,0.0,0.0,1.0,3046.0,3041.0,3038.0,3044.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:46.468750,0.0,0.015625,0.0,0.0,1.0,3047.0,3043.0,3038.0,3044.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:46.500000,0.0,0.015625,0.0,0.0,1.0,3047.0,3043.0,3042.0,3042.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:46.531250,0.0,0.015625,0.0,0.0,1.0,3047.0,3047.0,3042.0,3042.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:46.593750,0.0,0.015625,0.0,0.0,1.0,3045.0,3047.0,3042.0,3042.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:46.750000,0.0,0.015625,0.0,0.0,1.0,3047.0,3045.0,3039.0,3041.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:46.875000,0.0,0.015625,0.0,0.0,1.0,3045.0,3041.0,3040.0,3045.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:46.906250,0.0,0.015625,0.0,0.0,1.0,3045.0,3041.0,3034.0,3045.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:46.937500,0.0,0.015625,0.0,0.0,1.0,3045.0,3039.0,3034.0,3045.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:47.000000,0.0,0.015625,0.0,0.0,1.0,3045.0,3039.0,3038.0,3038.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:47.062500,0.0,0.015625,0.0,0.0,1.0,3043.0,3041.0,3038.0,3038.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:47.093750,0.0,0.015625,0.0,0.0,1.0,3043.0,3041.0,3038.0,3046.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:47.187500,0.0,0.015625,0.0,0.0,1.0,3044.0,3039.0,3043.0,3044.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:47.218750,0.0,0.015625,0.0,0.0,1.0,3044.0,3039.0,3041.0,3044.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:47.343750,0.0,0.015625,0.0,0.0,1.0,3044.0,3043.0,3039.0,3044.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:47.375000,0.0,0.015625,0.0,0.0,1.0,3044.0,3043.0,3039.0,3045.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:47.406250,0.0,0.015625,0.0,0.0,1.0,3044.0,3043.0,3041.0,3045.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:47.625000,0.0,0.015625,0.0,0.0,1.0,3044.0,3043.0,3040.0,3045.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:47.875000,0.0,0.015625,0.0,0.0,1.0,3042.0,3045.0,3040.0,3046.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:47.906250,0.0,0.0,0.0,0.0,1.0,3042.0,3045.0,3041.0,3046.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:47.968750,0.0,0.0,0.0,0.0,1.0,3043.0,3042.0,3041.0,3046.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:48.062500,0.0,0.0,0.0,0.0,1.0,3044.0,3041.0,3041.0,3045.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:48.156250,0.0,0.0,0.0,0.0,1.0,3045.0,3041.0,3042.0,3046.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,24.0
2020-06-01 10:07:48.187500,0.0,0.0,0.0,0.0,1.0,3045.0,3041.0,3042.0,3042.0,0.0,0.0,0.0,0.0,23.0,24.0,25.0,24.0
2020-06-01 10:07:48.218750,0.0,0.0,0.0,0.0,1.0,3045.0,3041.0,3039.0,3042.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:48.281250,0.0,0.0,0.0,0.0,1.0,3044.0,3043.0,3039.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:48.312500,0.0,0.0,0.0,0.0,1.0,3044.0,3043.0,3040.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:48.343750,0.0,0.0,0.0,0.0,1.0,3044.0,3045.0,3040.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:48.500000,0.0,0.0,0.0,0.0,1.0,3045.0,3041.0,3045.0,3035.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:48.562500,0.0,0.0,0.0,0.0,1.0,3042.0,3045.0,3045.0,3035.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:48.593750,0.0,0.0,0.0,0.0,1.0,3042.0,3045.0,3045.0,3042.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:48.625000,0.0,0.0,0.0,0.0,1.0,3042.0,3042.0,3040.0,3042.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:48.718750,0.0,0.0,0.0,0.0,1.0,3044.0,3042.0,3043.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:48.781250,0.0,0.0,0.0,0.0,1.0,3045.0,3046.0,3043.0,3046.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:48.843750,0.0,0.0,0.0,0.0,1.0,3045.0,3041.0,3041.0,3046.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:48.875000,0.0,0.0,0.0,0.0,1.0,3047.0,3041.0,3041.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:48.906250,0.0,0.0,0.0,0.0,1.0,3047.0,3041.0,3040.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:48.937500,0.0,0.0,0.0,0.0,1.0,3047.0,3044.0,3040.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:48.968750,0.0,0.0,0.0,0.0,1.0,3042.0,3044.0,3040.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:49.125000,0.0,0.0,0.0,0.0,1.0,3047.0,3042.0,3040.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:49.156250,0.0,0.0,0.0,0.0,1.0,3045.0,3042.0,3040.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:49.218750,0.0,0.0,0.0,0.0,1.0,3045.0,3042.0,3042.0,3042.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:49.250000,0.0,0.0,0.0,0.0,1.0,3042.0,3042.0,3042.0,3042.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:49.312500,0.0,0.0,0.0,0.0,1.0,3042.0,3042.0,3041.0,3048.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:49.343750,0.0,0.0,0.0,0.0,1.0,3042.0,3043.0,3041.0,3048.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:49.406250,0.0,0.0,0.0,0.0,1.0,3043.0,3043.0,3033.0,3041.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:49.437500,0.0,0.015625,0.0,0.0,1.0,3043.0,3041.0,3033.0,3041.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:49.468750,0.0,0.0,0.0,0.0,1.0,3039.0,3041.0,3033.0,3041.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:49.531250,0.0,0.0,0.0,0.0,1.0,3039.0,3043.0,3039.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:49.562500,0.0,0.0,0.0,0.0,1.0,3050.0,3043.0,3039.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:49.625000,0.0,0.0,0.0,0.0,1.0,3050.0,3042.0,3039.0,3035.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:49.750000,0.0,0.0,0.0,0.0,1.0,3045.0,3040.0,3030.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:49.781250,0.0,0.0,0.0,0.0,1.0,3045.0,3040.0,3030.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:49.812500,0.0,0.0,0.0,0.0,1.0,3045.0,3040.0,3041.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:49.875000,0.0,0.0,0.0,0.0,1.0,3043.0,3043.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:50.093750,0.0,0.0,0.0,0.0,1.0,3045.0,3044.0,3040.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:50.187500,0.0,0.0,0.0,0.0,1.0,3042.0,3041.0,3040.0,3042.0,0.0,0.0,0.0,0.0,23.0,22.0,26.0,23.0
2020-06-01 10:07:50.250000,0.0,0.0,0.0,0.0,1.0,3044.0,3044.0,3040.0,3042.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:50.343750,0.0,0.0,0.0,0.0,1.0,3044.0,3043.0,3037.0,3046.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:50.406250,0.0,0.0,0.0,0.0,1.0,3041.0,3043.0,3041.0,3040.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:50.437500,0.0,0.0,0.0,0.0,1.0,3041.0,3041.0,3041.0,3040.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:50.500000,0.0,0.0,0.0,0.0,1.0,3038.0,3041.0,3037.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:50.562500,0.0,0.0,0.0,0.0,1.0,3044.0,3044.0,3037.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:50.656250,0.0,0.0,0.0,0.0,1.0,3044.0,3040.0,3039.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:50.750000,0.0,0.0,0.0,0.0,1.0,3045.0,3044.0,3040.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:50.843750,0.0,0.0,0.0,0.0,1.0,3045.0,3037.0,3039.0,3052.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:50.875000,0.0,0.0,0.0,0.0,1.0,3042.0,3037.0,3039.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:50.968750,0.0,0.0,0.0,0.0,1.0,3044.0,3042.0,3039.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:51.000000,0.0,0.0,0.0,0.0,1.0,3044.0,3042.0,3042.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:51.031250,0.0,0.0,0.0,0.0,1.0,3044.0,3042.0,3042.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:51.187500,0.0,0.0,0.0,0.0,1.0,3047.0,3043.0,3038.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:51.281250,0.0,0.0,0.0,0.0,1.0,3044.0,3041.0,3038.0,3043.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:51.375000,0.0,0.0,0.0,0.0,1.0,3044.0,3044.0,3038.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:51.437500,0.0,0.0,0.0,0.0,1.0,3044.0,3044.0,3040.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:51.500000,0.0,0.0,0.0,0.0,1.0,3044.0,3044.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:51.562500,0.0,0.0,0.0,0.0,1.0,3044.0,3044.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:51.593750,0.0,0.0,0.0,0.0,1.0,3044.0,3044.0,3041.0,3041.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:51.625000,0.0,0.0,0.0,0.0,1.0,3044.0,3040.0,3037.0,3041.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:51.812500,0.0,0.0,0.0,0.0,1.0,3045.0,3044.0,3039.0,3044.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:51.906250,0.0,0.0,0.0,0.0,1.0,3043.0,3040.0,3040.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:51.937500,0.0,0.0,0.0,0.0,1.0,3043.0,3039.0,3040.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:52.000000,0.0,0.0,0.0,0.0,1.0,3042.0,3039.0,3038.0,3046.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:52.031250,0.0,0.0,0.0,0.0,1.0,3042.0,3039.0,3038.0,3046.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:52.062500,0.0,0.0,0.0,0.0,1.0,3044.0,3039.0,3038.0,3046.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:52.093750,0.0,0.0,0.0,0.0,1.0,3044.0,3039.0,3038.0,3042.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:52.187500,0.0,0.0,0.0,0.0,1.0,3045.0,3041.0,3039.0,3045.0,0.0,0.0,0.0,0.0,23.0,22.0,25.0,24.0
2020-06-01 10:07:52.250000,0.0,0.0,0.0,0.0,1.0,3044.0,3041.0,3039.0,3045.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:52.468750,0.0,0.0,0.0,0.0,1.0,3045.0,3045.0,3039.0,3044.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:52.500000,0.0,0.0,0.0,0.0,1.0,3045.0,3045.0,3040.0,3044.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:52.562500,0.0,0.0,0.0,0.0,1.0,3043.0,3038.0,3040.0,3044.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:52.593750,0.0,0.0,0.0,0.0,1.0,3043.0,3038.0,3040.0,3043.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:52.625000,0.0,0.0,0.0,0.0,1.0,3043.0,3043.0,3039.0,3043.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:52.687500,0.0,0.0,0.0,0.0,1.0,3045.0,3043.0,3039.0,3045.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:52.750000,0.0,0.0,0.0,0.0,1.0,3043.0,3042.0,3040.0,3045.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:52.843750,0.0,0.0,0.0,0.0,1.0,3043.0,3046.0,3039.0,3043.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:52.906250,0.0,0.0,0.0,0.0,1.0,3044.0,3046.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:52.968750,0.0,0.0,0.0,0.0,1.0,3045.0,3044.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:53.000000,0.0,0.0,0.0,0.0,1.0,3045.0,3044.0,3037.0,3043.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:53.125000,0.0,0.0,0.0,0.0,1.0,3046.0,3042.0,3041.0,3045.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:53.187500,0.0,0.0,0.0,0.0,1.0,3043.0,3042.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:53.468750,0.0,0.0,0.0,0.0,1.0,3045.0,3038.0,3044.0,3046.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:53.500000,0.0,0.0,0.0,0.0,1.0,3045.0,3038.0,3041.0,3047.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:53.531250,0.0,0.0,0.0,0.0,1.0,3045.0,3038.0,3041.0,3047.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:53.593750,0.0,0.0,0.0,0.0,1.0,3046.0,3038.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:53.750000,0.0,0.0,0.0,0.0,1.0,3045.0,3042.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:53.812500,0.0,0.0,0.0,0.0,1.0,3045.0,3042.0,3038.0,3045.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:53.843750,0.0,0.0,0.0,0.0,1.0,3045.0,3039.0,3038.0,3045.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:53.906250,0.0,0.0,0.0,0.0,1.0,3044.0,3039.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:53.937500,0.0,0.0,0.0,0.0,1.0,3044.0,3041.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:53.968750,0.0,0.0,0.0,0.0,1.0,3045.0,3041.0,3041.0,3044.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:54.031250,0.0,0.0,0.0,0.0,1.0,3045.0,3045.0,3039.0,3043.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:54.062500,0.0,0.0,0.0,0.0,1.0,3042.0,3045.0,3039.0,3043.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:54.093750,0.0,0.0,0.0,0.0,1.0,3042.0,3045.0,3039.0,3042.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:54.156250,0.0,0.0,0.0,0.0,1.0,3048.0,3043.0,3040.0,3042.0,0.0,0.0,0.0,0.0,23.0,23.0,25.0,22.0
2020-06-01 10:07:54.187500,0.0,0.0,0.0,0.0,1.0,3048.0,3043.0,3040.0,3041.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,22.0
2020-06-01 10:07:54.312500,0.0,0.0,0.0,0.0,1.0,3044.0,3041.0,3040.0,3043.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,23.0
2020-06-01 10:07:54.343750,0.0,0.0,0.0,0.0,1.0,3044.0,3041.0,3040.0,3043.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,23.0
2020-06-01 10:07:54.500000,0.0,0.0,0.0,0.0,1.0,3047.0,3044.0,3040.0,3044.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,23.0
2020-06-01 10:07:54.531250,0.0,0.0,0.0,0.0,1.0,3047.0,3042.0,3040.0,3044.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,23.0
2020-06-01 10:07:54.625000,0.0,0.0,0.0,0.0,1.0,3049.0,3042.0,3043.0,3045.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,23.0
2020-06-01 10:07:54.656250,0.0,0.0,0.0,0.0,1.0,3045.0,3042.0,3043.0,3045.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,23.0
2020-06-01 10:07:54.687500,0.0,0.0,0.0,0.0,1.0,3045.0,3042.0,3043.0,3037.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,23.0
2020-06-01 10:07:54.843750,0.0,0.0,0.0,0.0,1.0,3044.0,3045.0,3036.0,3044.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,23.0
2020-06-01 10:07:54.875000,0.0,0.0,0.0,0.0,1.0,3044.0,3045.0,3036.0,3043.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,23.0
2020-06-01 10:07:55.000000,0.0,0.0,0.0,0.0,1.0,3046.0,3042.0,3041.0,3045.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,23.0
2020-06-01 10:07:55.093750,0.0,0.0,0.0,0.0,1.0,3039.0,3043.0,3041.0,3046.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,23.0
2020-06-01 10:07:55.125000,0.0,0.0,0.0,0.0,1.0,3039.0,3040.0,3034.0,3046.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,23.0
2020-06-01 10:07:55.156250,0.0,0.0,0.0,0.0,1.0,3045.0,3040.0,3034.0,3046.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,23.0
2020-06-01 10:07:55.312500,0.0,0.0,0.0,0.0,1.0,3046.0,3044.0,3039.0,3044.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,23.0
2020-06-01 10:07:55.343750,0.0,0.0,0.0,0.0,1.0,3046.0,3043.0,3039.0,3044.0,0.0,0.0,0.0,0.0,22.0,23.0,25.0,23.0
